B06007_002E,B06007_003E,B06007_004E,B06007_005E,B06007_006E,B06010_002E,B06010_003E,B06010_004E,B06010_005E,B06010_006E,B06010_007E,B06010_008E,B06010_009E,B06010_010E,B06010_011E,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,B06008_007E,state,county,tract
3107,1477,1006,471,471,778,3802,727,490,787,532,458,311,137,360,248,930,897,834,307,1448,12,095,016504
1937,420,225,195,370,249,2161,553,432,292,253,281,85,13,252,271,405,354,471,252,922,12,095,016505
13820,2365,2195,170,1090,10059,6238,2396,443,578,549,937,375,344,616,166,648,1265,1288,692,10199,12,095,016507
5582,2470,1704,766,602,2393,5061,1521,772,1019,588,747,266,62,86,615,1121,1309,830,527,2607,12,095,016508
2905,914,634,280,318,558,3227,794,573,542,386,470,251,116,95,652,1064,861,431,156,693,12,095,016509
2833,476,419,57,641,1694,2186,830,240,549,182,107,251,9,18,66,353,327,467,273,1779,12,095,016510
3389,1051,825,226,437,2021,2603,1029,324,386,377,187,169,24,107,132,343,515,280,186,2300,12,095,016511
7859,2493,1465,1028,362,1397,8058,1863,1087,1017,1320,877,704,207,983,1148,1851,2373,1385,883,2384,12,095,016601
7561,813,485,328,250,1053,6138,738,548,1382,1192,844,420,202,812,446,2343,2228,857,633,1474,12,095,016602
11341,6560,4045,2515,2506,3382,12572,1413,970,1632,1242,2417,1854,619,2425,654,1660,3964,4585,2351,1975,12,095,016704
2367,4410,2589,1821,208,732,5228,1502,733,1213,572,805,215,104,84,1229,1590,1366,539,108,833,12,095,016709
2419,1988,1264,724,464,665,3595,743,292,454,496,775,442,113,280,462,923,1126,677,395,773,12,095,016710
3709,3691,2367,1324,674,1306,5984,1610,561,1088,1204,811,292,73,345,981,1274,1826,1026,362,1457,12,095,016712
3337,3687,2009,1678,472,1083,5416,1457,686,1138,839,643,341,108,204,997,1854,1592,714,140,1248,12,095,016713
1782,1521,1220,301,113,429,2455,475,335,520,429,312,206,76,102,266,738,719,319,117,717,12,095,016714
2980,2860,1762,1098,284,716,4614,1117,665,1106,752,527,223,72,152,838,1412,1373,462,244,936,12,095,016715
3598,970,581,389,476,645,3751,423,286,563,531,660,464,138,686,211,706,1180,1053,745,780,12,095,016716
1609,1269,900,369,207,341,2376,406,269,440,320,350,222,77,292,215,375,769,538,202,495,12,095,016717
2688,1578,1057,521,387,387,3586,721,413,724,631,554,258,125,160,530,795,1207,548,197,1099,12,095,016723
2764,270,218,52,456,179,3036,426,295,621,584,396,266,171,277,159,807,1159,468,306,496,12,103,024507
4279,956,309,647,341,415,4404,861,576,805,811,593,256,29,473,480,1482,1259,579,311,1188,12,103,024508
2849,217,188,29,261,369,2592,228,126,233,321,380,448,100,756,19,269,721,941,733,619,12,103,024509
3340,862,566,296,228,1070,2942,1092,410,642,352,243,89,13,101,903,1245,781,192,174,1371,12,103,024510
7329,281,251,30,495,545,6844,1039,518,900,1049,1414,976,169,779,237,1185,2311,1499,974,1264,12,103,024511
2823,170,131,39,209,301,2785,603,478,476,295,430,176,112,215,346,1264,828,279,189,444,12,103,024512
3341,141,54,87,375,211,3525,463,472,740,721,606,257,72,194,300,1402,1047,590,336,472,12,103,024513
3189,691,282,409,313,722,2985,529,352,681,540,400,236,94,153,638,952,914,425,133,856,12,103,024514
2884,236,172,64,312,252,2897,611,505,665,386,475,100,42,113,463,931,970,292,99,705,12,103,024601
4480,440,225,215,873,1172,4131,1058,675,796,834,269,388,27,84,966,1549,1227,486,101,1039,12,103,024602
2031,184,101,83,743,287,2347,667,461,565,263,259,48,37,47,603,911,581,192,38,765,12,103,024701
1467,230,67,163,163,199,1465,376,181,235,221,232,97,49,74,332,563,449,135,67,481,12,103,024702
2291,262,205,57,280,267,2187,631,216,418,431,232,86,118,55,446,908,457,176,29,1048,12,103,024703
3414,230,112,118,466,426,3101,586,427,575,513,467,242,61,230,497,1252,1017,266,119,739,12,103,024801
2063,109,77,32,316,110,2056,352,305,668,149,342,116,53,71,295,696,621,236,25,713,12,103,024803
1657,366,89,277,244,339,1715,257,224,326,280,346,136,42,104,437,609,486,124,91,562,12,103,024804
1448,406,176,230,464,230,1846,365,257,294,348,309,146,9,118,148,834,465,163,207,407,12,103,024805
4933,355,167,188,421,1023,3896,843,307,829,848,511,192,89,277,489,1666,1274,281,239,1644,12,103,024901
4010,686,386,300,867,985,4116,728,863,715,589,608,304,66,243,994,1654,1118,390,320,1315,12,103,024902
2580,348,215,133,297,371,2473,386,321,413,378,489,205,67,214,354,879,763,417,147,867,12,103,024904
5036,581,482,99,542,901,4447,539,547,1197,613,707,388,112,344,500,1696,1374,549,318,1460,12,103,024905
2714,325,222,103,409,303,2865,522,337,625,601,440,173,22,145,381,979,744,315,161,1008,12,103,024906
4397,542,436,106,971,920,4378,810,653,800,703,652,297,106,357,490,1918,1338,569,434,1407,12,103,025004
3720,141,119,22,170,608,3089,623,380,638,331,424,330,62,301,254,1135,1095,511,210,811,12,103,025007
2966,212,159,53,425,466,2533,345,212,366,326,493,442,80,269,213,1033,878,468,122,767,12,103,025009
3742,304,183,121,405,263,3783,519,404,657,651,649,304,138,461,362,1213,1150,846,118,842,12,103,025010
4328,266,184,82,469,312,4241,678,396,769,508,604,397,191,698,326,1132,1214,687,594,1108,12,103,025011
4520,136,136,0,317,797,3870,497,367,539,667,862,207,134,597,399,1246,1270,705,548,918,12,103,025012
3212,221,131,90,237,648,2487,359,269,386,324,448,266,140,295,254,1006,806,527,263,912,12,103,025013
3864,309,251,58,602,545,3612,715,401,469,519,600,292,229,387,501,1215,1178,527,217,1390,12,103,025014
2588,69,14,55,123,123,2601,384,487,587,441,326,133,106,137,221,977,915,335,181,328,12,103,025015
1494,6,3,3,233,251,1308,136,101,210,176,159,118,80,328,106,218,414,405,274,311,12,103,025016
2435,234,117,117,123,323,2251,510,320,616,400,241,100,45,19,415,1133,584,136,119,544,12,103,025017
2130,160,36,124,368,368,2008,641,275,498,222,202,94,12,64,564,734,583,163,81,601,12,103,025018
2052,39,22,17,41,198,1857,318,329,393,285,270,147,70,45,299,737,509,167,89,529,12,103,025019
2421,55,12,43,95,372,2043,399,190,323,150,465,227,75,214,272,748,760,267,126,504,12,103,025106
3658,124,124,0,274,330,3503,479,388,727,442,730,294,94,349,141,1108,1339,628,320,597,12,103,025107
1895,28,28,0,223,165,1851,289,222,278,247,274,212,79,250,151,549,703,317,209,265,12,103,025108
3309,77,54,23,444,376,3069,406,487,723,501,485,220,70,177,418,891,1125,457,112,700,12,103,025109
4672,238,202,36,157,458,4064,447,367,752,461,688,517,188,644,139,1170,1095,986,681,1043,12,103,025110
2206,64,31,33,145,154,2248,317,314,522,293,298,227,57,220,167,824,732,368,157,287,12,103,025111
3021,93,93,0,101,212,2700,540,333,385,543,331,148,214,206,213,766,974,391,217,661,12,103,025112
2298,93,60,33,149,317,1965,375,113,341,290,289,233,97,227,118,578,783,414,125,511,12,103,025113
2651,33,33,0,293,235,2505,431,266,520,368,414,175,49,282,297,777,886,284,187,468,12,103,025114
2937,179,125,54,94,294,2569,474,483,675,349,352,172,0,64,392,908,871,284,109,764,12,103,025115
5662,45,41,4,82,526,4747,763,777,1099,910,492,233,121,352,627,1996,1599,474,259,1306,12,127,083003
3333,61,58,3,90,310,2951,407,374,600,549,541,252,39,189,256,1082,1090,252,269,735,12,127,083005
5715,170,170,0,94,578,4772,578,783,903,844,817,619,43,185,516,1868,1721,454,186,1089,12,127,083006
4830,38,29,9,61,669,3645,507,681,795,662,562,290,40,108,365,1561,1275,222,217,1158,12,127,083007
2743,48,37,11,66,349,2328,367,414,474,375,411,120,92,75,309,818,1057,145,141,654,12,127,083008
3279,54,54,0,150,388,2657,544,281,428,502,431,285,57,129,191,1046,1086,206,160,900,12,127,083009
6509,204,115,89,421,1100,5143,1083,566,802,642,495,414,159,982,284,1192,1840,1077,723,1713,12,127,083203
2247,308,210,98,527,366,2411,578,109,307,302,353,227,53,482,116,495,788,614,381,635,12,127,083205
2747,86,64,22,9,1364,1321,481,147,210,138,147,73,41,84,461,1156,393,172,57,1303,12,127,083206
6009,67,67,0,377,676,5252,748,448,1160,747,735,575,209,630,444,1407,1688,1136,662,1450,12,127,083207
9708,292,201,91,1518,1504,8539,1307,746,1348,872,1098,1294,303,1571,697,1557,2874,2059,1523,1679,12,127,083208
4698,127,89,38,359,575,3994,449,444,664,527,668,477,206,559,475,1215,1473,801,212,1455,12,127,083209
2855,571,357,214,49,282,2696,519,368,557,457,349,187,40,219,463,685,1070,268,126,1171,12,127,090101
1981,1279,716,563,83,633,2122,341,335,605,317,231,147,30,116,654,817,572,196,71,1309,12,127,090102
6032,101,16,85,177,571,5029,1221,417,888,584,894,457,151,417,501,1238,1557,890,489,2307,12,127,090202
3552,1387,948,439,29,715,3764,614,538,1117,532,470,174,102,217,911,1355,766,464,258,1548,12,127,090203
6114,564,500,64,323,783,5383,979,507,974,1033,616,557,234,483,532,1726,2070,680,408,2385,12,127,090204
2643,341,332,9,68,395,2207,497,291,547,295,278,115,40,144,377,791,633,250,138,859,12,127,090303
3843,423,306,117,101,504,3229,653,389,650,531,379,264,67,296,201,1107,1171,429,250,1383,12,127,090304
3409,107,81,26,58,585,2464,409,266,487,423,367,395,20,97,162,1097,816,272,172,1161,12,127,090305
4180,125,101,24,385,550,3836,384,521,766,515,591,408,126,525,142,769,1401,910,598,1030,12,127,090306
4482,863,439,424,175,815,3939,516,310,1006,486,700,354,163,404,449,1223,1302,635,453,1229,12,127,090307
4690,564,458,106,237,1835,3227,674,389,697,253,507,242,131,334,335,897,983,455,398,2028,12,127,090400
1681,117,94,23,40,391,1413,358,209,280,246,182,28,67,43,216,426,467,149,116,667,12,127,090500
4574,928,620,308,178,915,3670,873,777,860,583,327,70,73,107,913,1533,812,296,126,2154,12,127,090600
4958,336,213,123,21,606,3882,661,527,880,737,314,287,216,260,300,1274,1546,665,127,1547,12,127,090701
4239,339,225,114,271,758,3434,787,390,841,490,409,247,40,230,570,1208,861,517,251,1613,12,127,090702
4072,430,361,69,32,464,3483,678,431,639,633,580,234,103,185,222,1189,1299,470,147,1505,12,127,090803
6213,978,638,340,228,1101,5197,1094,721,1056,858,723,402,155,188,739,2088,2053,570,118,1883,12,127,090804
5090,608,476,132,103,668,4725,876,675,997,413,916,356,217,275,454,1760,1603,587,376,1271,12,127,090805
3080,936,476,460,94,452,3099,454,372,1091,430,338,168,91,155,390,1228,958,500,85,796,12,127,090806
8367,1066,533,533,384,1159,7476,1670,767,1158,1126,1300,688,242,525,649,2642,2440,1324,551,2400,12,127,090902
3573,335,230,105,197,426,3383,411,353,666,474,520,418,137,404,208,1331,1104,615,287,703,12,127,090903
4712,272,257,15,106,571,3907,778,431,640,645,572,348,113,380,400,1418,1262,653,284,1177,12,127,090904
4658,469,198,271,113,492,4284,677,538,940,559,868,270,168,264,474,1310,1438,758,249,1532,12,127,091001
1983,95,91,4,72,339,1608,340,167,327,219,246,95,46,168,353,697,498,148,23,955,12,127,091005
5613,1377,1159,218,64,948,5313,977,710,1470,710,856,257,128,205,332,2321,1928,651,225,1494,12,127,091013
2762,1300,1011,289,250,605,3062,628,540,575,494,525,147,50,103,339,1149,1177,408,97,682,12,127,091015
4046,1604,878,726,186,920,4033,572,713,1100,725,468,285,82,88,636,1715,1293,414,119,1213,12,127,091016
2477,1283,701,582,26,556,2735,585,402,595,446,450,168,65,24,312,875,1200,270,86,764,12,127,091017
4729,2080,1241,839,194,747,4798,1136,508,998,756,592,346,162,300,606,1851,1718,661,204,1068,12,127,091018
3627,861,517,344,70,807,3043,489,475,597,596,394,244,63,185,407,1188,941,373,125,1123,12,127,091019
4505,1022,711,311,218,861,4126,659,463,1140,688,614,283,90,189,384,1496,1458,384,186,1509,12,127,091020
1868,400,291,109,52,342,1669,300,275,275,281,232,116,52,138,213,629,665,174,50,530,12,127,091021
5398,2197,1744,453,309,1176,5652,1158,779,1060,920,704,560,107,364,690,1623,2052,729,341,1167,12,127,091022
1804,971,629,342,85,339,2146,423,285,575,306,276,188,19,74,168,919,689,148,113,424,12,127,091023
2202,3176,1785,1391,1677,954,5239,1589,567,961,758,567,441,149,207,1092,1677,1422,616,313,1252,12,086,000202
1525,996,573,423,2283,953,3232,753,519,850,415,414,144,47,90,716,1168,987,388,142,958,12,086,000204
2161,1286,857,429,2318,1113,3954,952,803,988,661,284,82,80,104,880,1227,1141,376,223,1434,12,086,000206
1661,1039,444,595,3863,1467,3955,1512,467,790,695,319,110,0,62,867,1643,1505,436,143,1031,12,086,000209
1113,1206,762,444,535,382,2094,288,277,516,409,362,144,6,92,228,545,858,282,120,562,12,086,000211
1133,1636,817,819,1674,771,3073,681,362,768,499,474,144,30,115,665,938,932,465,190,642,12,086,000212
2242,1141,659,482,1891,1230,3231,800,466,707,385,407,174,40,252,429,938,1204,688,215,1332,12,086,000213
1840,2045,745,1300,1536,1044,3726,976,378,768,541,596,182,71,214,764,1090,1331,411,272,956,12,086,000214
926,846,669,177,2108,873,2501,680,194,725,518,213,122,13,36,683,1004,684,191,91,736,12,086,000215
1361,936,492,444,2302,1043,3022,899,218,626,704,196,183,92,104,806,989,827,429,72,964,12,086,000216
1130,922,367,555,4184,1505,3839,873,663,1052,565,278,233,57,118,1361,1335,994,412,117,1138,12,086,000217
693,382,208,174,2276,805,2011,430,275,582,286,249,76,40,73,729,443,627,162,83,634,12,086,000218
1179,1150,627,523,2085,815,3034,1119,446,602,301,344,162,8,52,937,734,755,358,175,802,12,086,000219
999,1215,695,520,2982,1191,3493,937,387,1217,528,281,89,24,30,1335,1038,912,251,104,925,12,086,000220
2180,1300,504,796,3186,1426,4263,1102,678,772,641,571,144,191,164,1611,1283,1180,556,134,1707,12,086,000301
854,661,382,279,1047,542,1882,405,279,361,229,318,137,25,128,371,638,348,281,238,765,12,086,000302
2054,940,400,540,4552,1320,4973,1259,570,1149,1028,530,174,80,183,1375,1639,1341,578,246,1345,12,086,000305
1281,832,559,273,2938,879,3663,1022,639,824,345,463,219,25,126,1036,1192,952,457,149,1187,12,086,000306
1241,1467,725,742,1978,922,3298,595,436,728,689,353,341,31,125,824,1209,934,392,198,1399,12,086,000307
2125,1048,521,527,2491,1222,3625,817,432,956,385,469,252,133,181,941,955,1150,454,342,1766,12,086,000308
3383,319,64,255,76,862,2297,823,313,371,249,281,119,76,65,472,1289,535,220,87,2256,12,086,000402
4531,937,282,655,40,875,3955,1081,757,848,594,383,101,45,146,898,1915,1183,374,28,3190,12,086,000403
3863,2030,1191,839,725,1258,4705,1363,697,953,689,577,274,54,98,930,2066,1359,419,136,2419,12,086,000404
1758,932,540,392,2029,934,3089,1063,300,638,596,250,87,46,109,937,1055,776,325,65,1415,12,086,000405
2139,1029,441,588,943,711,2912,920,567,726,120,250,121,73,135,655,1295,871,171,82,1506,12,086,000408
1349,641,341,300,2111,818,2782,781,433,487,492,278,178,0,133,783,1083,771,172,60,1341,12,086,000409
698,1709,921,788,1996,716,3036,790,391,984,387,363,81,10,30,1041,1061,606,161,125,959,12,086,000410
2048,968,547,421,2328,1113,3460,919,622,975,506,317,24,0,97,988,1233,915,315,39,1430,12,086,000411
3479,2553,787,1766,506,1147,4332,1734,550,801,479,492,174,77,25,1339,1836,845,205,164,2427,12,086,000412
2147,763,485,278,1552,916,2816,541,342,617,495,466,169,10,176,506,1218,821,296,285,1591,12,086,000413
2159,671,283,388,1915,909,3173,1012,420,722,416,327,108,42,126,855,1163,923,296,52,1731,12,086,000414
4681,2572,1367,1205,271,2393,4193,1408,563,883,629,300,245,89,76,1086,1796,1046,471,211,3222,12,086,000501
3296,3124,752,2372,312,1687,3704,1083,843,629,717,350,55,0,27,1131,1753,1118,250,53,2047,12,086,000503
2077,2157,770,1387,81,1082,2560,735,376,608,442,205,85,20,89,874,1157,741,290,58,1436,12,086,000504
365,5310,1981,3329,15,1099,3872,1296,659,992,475,244,139,31,36,1558,1450,584,512,76,507,12,086,000505
578,4422,1528,2894,18,1171,3370,1051,582,716,363,433,121,34,70,1115,1459,870,351,105,669,12,086,000601
479,4673,1709,2964,0,1037,3769,1158,606,659,523,385,259,37,142,1382,1273,734,570,187,767,12,086,000602
400,4780,1831,2949,11,1027,3781,967,691,887,487,397,233,37,82,1179,1914,777,310,194,662,12,086,000603
343,6110,1859,4251,0,1105,4700,1720,670,949,413,624,228,54,42,1861,1717,1061,456,94,659,12,086,000604
388,3555,1128,2427,0,686,2983,1076,464,449,376,278,218,39,83,899,1359,614,170,106,451,12,086,000605
283,4832,1635,3197,15,1018,3652,1235,723,729,328,353,138,64,82,1381,1445,716,429,123,629,12,086,000607
544,6233,1322,4911,76,1170,5233,1914,935,1252,671,346,46,7,62,2223,2108,917,442,69,341,12,086,000608
307,4344,1438,2906,16,699,3707,1257,555,791,503,435,92,31,43,1250,1248,570,412,281,338,12,086,000705
398,7722,2990,4732,31,1245,6150,1891,1007,1595,634,606,241,94,82,2181,2364,1127,526,142,663,12,086,000706
552,6534,3003,3531,107,1497,5086,1557,798,1274,635,388,270,66,98,1462,1826,1399,688,157,946,12,086,000707
699,6190,1955,4235,70,1154,5258,1546,1041,1231,421,737,158,12,112,1659,2013,1249,553,237,507,12,086,000708
2474,3208,2165,1043,239,709,4161,1044,477,923,718,487,267,73,172,327,1177,1622,502,169,985,12,095,016724
6195,3537,2514,1023,1593,1349,8770,1711,1653,1902,994,1470,503,145,392,793,935,2553,1688,896,3356,12,095,016727
3314,876,651,225,429,465,3587,551,248,667,551,689,319,131,431,290,759,1055,1043,331,858,12,095,016728
9126,5921,4123,1798,1833,2186,12032,2690,1104,1743,1931,1708,1036,312,1508,1476,2031,3896,2801,974,2569,12,095,016729
16702,7563,6937,626,3661,4545,18831,3785,1651,1576,2057,3330,1748,656,4028,554,2961,5503,6331,3366,3398,12,095,016730
4869,1272,848,424,331,2949,2954,626,282,307,331,610,304,114,380,1167,1588,1111,676,361,2086,12,095,016731
9311,4379,2952,1427,1616,2490,10735,1419,1236,1896,1534,1389,1013,603,1645,846,2048,3429,3176,1413,2155,12,095,016732
2994,2223,1541,682,480,677,4428,560,425,1157,847,824,319,56,240,435,1072,1728,619,337,488,12,095,016733
5508,4891,2783,2108,975,1693,8116,1478,1100,1152,1030,1458,482,303,1113,1043,2150,2562,1457,1241,1463,12,095,016734
5098,2602,1598,1004,752,799,6089,947,266,624,922,1036,874,173,1247,356,1282,1495,1386,1445,1011,12,095,016802
1008,1111,694,417,335,300,1930,369,241,446,185,274,158,45,212,280,541,721,279,155,421,12,095,016803
2031,1519,995,524,502,504,3017,708,303,689,689,310,141,87,90,358,1072,982,390,164,626,12,095,016804
4865,7710,4509,3201,596,2552,9239,1363,886,1922,1819,1519,596,292,842,1565,2953,3529,1445,391,1459,12,095,016806
4394,12270,7320,4950,2397,3228,13236,3664,1811,2185,1928,1663,827,286,872,1430,3014,4830,2635,746,2100,12,095,016807
2102,2278,1308,970,547,820,3332,759,422,926,490,582,77,14,62,776,1050,1203,208,29,558,12,095,016902
4934,5397,3072,2325,3537,1846,9841,2361,1378,2171,1627,1244,667,182,211,1914,2369,3084,1887,190,1774,12,095,016903
1324,1200,472,728,1538,575,3103,456,545,1261,455,209,96,34,47,755,988,838,341,77,878,12,095,016904
1954,1097,631,466,799,538,2816,886,341,865,364,267,66,27,0,607,1021,814,211,57,944,12,095,016906
2438,2226,1046,1180,1092,898,4037,904,448,1520,693,248,106,62,56,1435,1270,1128,127,59,1060,12,095,016907
3045,389,278,111,317,649,2839,714,308,599,444,321,248,51,154,354,647,899,317,109,1386,12,095,017001
2665,895,598,297,861,333,3758,648,357,1043,648,602,219,74,167,326,815,1240,1005,258,384,12,095,017004
1532,1275,794,481,902,722,2509,330,122,380,427,351,435,132,332,245,522,701,818,381,303,12,095,017006
3817,4396,2402,1994,1545,963,7092,1231,761,2037,1288,1171,187,160,257,1030,1895,2704,929,273,989,12,095,017008
2221,2026,1232,794,799,604,3676,683,533,703,420,663,354,161,159,365,968,1601,496,192,411,12,095,017011
1573,655,405,250,678,512,2061,357,194,369,334,272,104,115,316,239,469,712,488,165,471,12,095,017012
2721,3243,1772,1471,1189,757,5250,949,763,1086,728,760,422,202,340,754,1302,1636,841,416,981,12,095,017013
6142,4296,2584,1712,1452,1474,8374,1036,1053,1389,1196,1639,1036,231,794,601,1935,2571,2210,1138,1219,12,095,017014
3666,2452,1753,699,1113,1055,4782,625,388,567,624,738,625,333,882,283,946,1311,1652,810,709,12,095,017015
5312,3070,2088,982,1416,1104,7701,1265,798,1586,1255,1015,760,230,792,525,1617,1950,2391,997,808,12,095,017016
3773,1096,851,245,386,530,4611,573,700,935,907,756,443,153,144,244,957,1194,1195,306,739,12,095,017017
11880,2234,1318,916,2967,1903,12412,1671,1277,1789,2224,1692,1150,545,2064,654,1933,3289,5070,1199,2685,12,095,017103
18536,3646,2764,882,3577,3937,16315,2293,1069,2010,1893,2265,1699,758,4328,1173,3743,3374,5119,3195,3364,12,095,017104
11926,1949,1489,460,1843,1903,10685,1195,667,1215,1131,1276,926,570,3705,286,1354,2615,4368,2210,2197,12,095,017105
3950,726,402,324,2213,1441,4518,718,348,377,573,496,325,156,1525,235,830,1170,1812,1157,826,12,095,017107
